Year|Country|Farmer|Characteristics|Predicted Score|True Score|Model Error|URL|latitude|longitude
2019|Peru|Luz Nelli Alarcon Estela|Mango, floral, spices, pomegranate, peach, hibiscus, golden kiwi, meyer lemon, toffee, cane syrup, Tartaric, Complex, exotic, well balanced, fine, crystal clear, juicy, |89.37000274658203|90.47|1.0999972534179676|https://cupofexcellence.org/directory/wpbdp_category/peru-2019/|-9.189967|-75.015152
2016|Costa Rica|Manuel Antonio Barrantes Ziga|Honey, raspberry, lemon, grape, candy chocolate, gum drops, port wine, fruit, molasses, allspice, kiwi, black cherry, red fruit, apple, Citric, pineapple, complex, sugar cane, Jammy, succulent, red mature fruit, cherries, peaches, sticky, chocolate mousse finish syrupy, complex, |90.70999908447266|90.47|0.2399990844726574|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2016/|9.748917|-83.753428
2016|Costa Rica|Manuel Antonio Barrantes Ziga|Honey, raspberry, lemon, grape, candy chocolate, gum drops, port wine, fruit, molasses, allspice, kiwi, black cherry, red fruit, apple, Citric, pineapple, complex, sugar cane, Jammy, succulent, red mature fruit, cherries, peaches, sticky, chocolate mousse finish syrupy, complex, |90.70999908447266|90.47|0.2399990844726574|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2016/|9.748917|-83.753428
2018|Mexico|Federico Barrueta Barrueta|Mango, peach, super ripe peach, yellow nectarine, hops, lime, strawberry yogurt, apricot, sugarcane, bergamot, clove, ginger, coriander seed, Limpid, vibrant, structured, juicy, sparkling, Plush mouthfeel, buoyant, long aftertaste, lasting finish, buttery, creamy, complex, silky, velvety, |90.75|90.47|0.28000000000000114|https://cupofexcellence.org/directory/wpbdp_category/mexico-2018/|23.634501|-102.552784
2018|Mexico|Federico Barrueta Barrueta|Mango, peach, super ripe peach, yellow nectarine, hops, lime, strawberry yogurt, apricot, sugarcane, bergamot, clove, ginger, coriander seed, Limpid, vibrant, structured, juicy, sparkling, Plush mouthfeel, buoyant, long aftertaste, lasting finish, buttery, creamy, complex, silky, velvety, |90.75|90.47|0.28000000000000114|https://cupofexcellence.org/directory/wpbdp_category/mexico-2018/|23.634501|-102.552784
2018|Burundi|Minani Agns Ð SOGESTAL KAYANZA|Cherry, plum, red fruits, cocoa, lychee, jasmine, red apple, molasses, vanilla, black currant, Juicy, lemon, bright, Round, thick, unique, raspberry, |88.98999786376953|90.46|1.4700021362304625|https://cupofexcellence.org/directory/wpbdp_category/burundi-2018/|-3.3730559999999996|29.918885999999997
2018|Burundi|Minani Agns Ð SOGESTAL KAYANZA|Cherry, plum, red fruits, cocoa, lychee, jasmine, red apple, molasses, vanilla, black currant, Juicy, lemon, bright, Round, thick, unique, raspberry, |88.98999786376953|90.46|1.4700021362304625|https://cupofexcellence.org/directory/wpbdp_category/burundi-2018/|-3.3730559999999996|29.918885999999997
2019|Honduras|Job Neel Cacerez Diaz|Sweet berries, peach, vanilla, apricot, honey, papaya, white wine, milk chocolate, plum, floral, Crisp, refreshing, tartaric, complex, malic, little citric, Peach, hint of lime, layered, improved, buttery mouthfeel, balanced, |88.72000122070312|90.45|1.7299987792968778|https://cupofexcellence.org/directory/wpbdp_category/honduras-2019/|15.199998999999998|-86.241905
2010|El Salvador|Antonio Rene Aguilar Lemus|dark chocolate, honeydew melon, Meier lemon, orange, raisin, clove figs, milk chocolate, peach raspberry, elegant refined, lively, vibrant, harmonious, soft silky texture ,creamy mouthfeel, |88.55999755859375|90.45|1.8900024414062528|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2010/|13.794185|-88.89653
2017|Burundi|Nshimirimana Pascasie – GREENCO|tartaric, citrus, complex, orange juice, well balanced with sugar to acidity, sweet acidity, well structured, transparent, wine like, honey flavors, syrupy aftertaste, strawberry rhubarb, |88.54000091552734|90.45|1.9099990844726593|https://cupofexcellence.org/directory/wpbdp_category/burundi-2017/|-3.3730559999999996|29.918885999999997
2017|Burundi|Nshimirimana Pascasie – GREENCO|lemon, black cherry, red apple, grape, honey, blackberry, black currant, earl grey, jasmine, apricot, nectarine, peach, buttered toast, key lime pie, jasmine, honeysuckle, rose dew,, tartaric, citrus, complex, orange juice, well balanced with sugar to acidity, sweet acidity, well structured, transparent, wine like, honey flavors, syrupy aftertaste, strawberry rhubarb, |90.76000213623048|90.45|0.3100021362304659|https://cupofexcellence.org/directory/wpbdp_category/burundi-2017/|-3.3730559999999996|29.918885999999997
2010|Honduras|Santos Alexis Dominguez Ramos|lime, perfume, mango, peach, jasmine, honey, papaya, tea rose, clover, sweet herbs, cream, juicy, sparkling, refined lemony, snappy, with spine, effervescent, long finish, rich, creamy, soft mouth feel, elegant, |90.29000091552734|90.45|0.1599990844726591|https://cupofexcellence.org/directory/wpbdp_category/honduras-2010/|15.199998999999998|-86.241905
2014|Mexico|Roberto Licona Franco|juicy, tropical, apricot, melon, intense mixed fruit, guava, rose, passion fruit, honeydew, papaya, blackberry, candy, perfumy, mandarin, complex, defined, sangria, delicate long aftertaste, nice body, hefty, juicy, well rounded, very sweet, harmonious, creamy and round mouthfeel, balanced coffee, transparent, |90.01000213623047|90.44|0.42999786376952903|https://cupofexcellence.org/directory/wpbdp_category/mexico-2014/|23.634501|-102.552784
2013|Mexico|Roberto Licona Franco|Jasmine, mango, passion fruit, honey, guava, peach, sugar, melon, vanilla, strawberry, Bright and crisp, citric, lively, Black tea, lingering, cherry, well balanced, very sweet in aftertaste, elegant, transparent, |89.5999984741211|90.44|0.840001525878904|https://cupofexcellence.org/directory/wpbdp_category/mexico-2013/|23.634501|-102.552784
2016|Guatemala|Engelhardt Ortega, Teodoro Enrique|Caramel, Lemon, Berries, Black tea, Chocolate, Grape, Green apple, Red apple, Bright, Citric, Red apple, Juicy, Longlasting, Well balanced, Smooth, Honey, Juicy, |87.79000091552734|90.44|2.649999084472654|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2016/|15.783470999999999|-90.23075899999999
2013|Colombia|Alirio Aguilera Ospina|floral blackberry red wine burnt sugar honeysuckle passion fruit butter, strawberry passion fruit lemongrass peach tangerine plum orange cherry, juicy malic, zingy exceptionally sweet syrupy, |88.8499984741211|90.44|1.5900015258789042|https://cupofexcellence.org/directory/wpbdp_category/colombia-north-2013/|4.570868|-74.297333
2016|Guatemala|Engelhardt Ortega, Teodoro Enrique|Caramel, Lemon, Berries, Black tea, Chocolate, Grape, Green apple, Red apple, Bright, Citric, Red apple, Juicy, Longlasting, Well balanced, Smooth, Honey, Juicy, |87.79000091552734|90.44|2.649999084472654|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2016/|15.783470999999999|-90.23075899999999
2009|Nicaragua|Olga Marina González Cuadra|red apple, sugar cane, floral, enormous fruit, caramel, sweet banana, honey, mellow, roasted coconut, toffee, apple, dark chocolate, pomegranate, lavender mandarin, black tea notes, pecan, crisp, lively, bright, strawberry, citric, grapes, Super body,long finish with heavy round body, |88.12999725341797|90.43|2.300002746582038|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2009/|12.865416|-85.207229
2016|Honduras|Juan Manuel Hernandez Lopez|Blueberry strawberry fruit bomb, candied apple, orange blossom, red wine, sangria, process heavy, pinotnoir, black current spicy candy bar, Structured, tartaric, Heavy body intense body, dusted cocoa finish, spicy finish, |89.25|90.43|1.1800000000000068|https://cupofexcellence.org/directory/wpbdp_category/honduras-2016/|15.199998999999998|-86.241905
2016|Honduras|Juan Manuel Hernandez Lopez|Blueberry strawberry fruit bomb, candied apple, orange blossom, red wine, sangria, process heavy, pinotnoir, black current spicy candy bar, Structured, tartaric, Heavy body intense body, dusted cocoa finish, spicy finish, |89.25|90.43|1.1800000000000068|https://cupofexcellence.org/directory/wpbdp_category/honduras-2016/|15.199998999999998|-86.241905
2012|Colombia|Enrique Dagua Fernandez|floral, spearmint, cardamom, apricot, spicy, minty, fennel, floral, Darjeeling tea, Muscat, white wine, pear, perfumed, almond, refined, malic, sparkling, elegant, consistent, vanilla in finish, refreshing, eucalyptus, cardamom, |88.27999877929688|90.43|2.150001220703132|https://cupofexcellence.org/directory/wpbdp_category/colombia-south-2012/|4.570868|-74.297333
2015|Rwanda|Elias Rwiririza|Popcorn, lemon, cranberry, raspberry, jasmine, apricot, honeysuckle, white peach white tea, Fuji apple, blueberry, bergamot, crisp stone fruit, mandarin, ginger, elder flower, raspberry, jasmine, black tea, Complex, bold, crisp, zingy, Transparent, very sweet, clean, round, structured, refined, |89.33000183105469|90.42|1.0899981689453142|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2015/|-1.940278|29.873888
2015|Honduras|Fredy Leonel Castellanos Hernandez|Honey, blackberry, dried fruit, apricot, jasmine, guava, elderberry, grape, grapefruit, Complex, vibrant, juicy, sparkling, Multidimensional, layered, silky, sweet finish, clarity, |89.2699966430664|90.42|1.1500033569335957|https://cupofexcellence.org/directory/wpbdp_category/honduras-2015/|15.199998999999998|-86.241905
2018|Nicaragua|Gonzalo Adán Castillo Moreno|rose, honey, jasmine, peach, pear, malted, white grape, green apple, caramel brownie, melon and cassis, and watermelon, soft lactic, citric, orange, and complex, graham cracker, long finish, rich, honeyed, and viscous, |89.66000366210938|90.42|0.7599963378906267|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2018/|12.865416|-85.207229
2018|Nicaragua|Gonzalo Adán Castillo Moreno|rose, honey, jasmine, peach, pear, malted, white grape, green apple, caramel brownie, melon and cassis, and watermelon, soft lactic, citric, orange, and complex, graham cracker, long finish, rich, and honeyed, |89.26000213623047|90.42|1.159997863769533|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2018/|12.865416|-85.207229
2017|Peru|Marco Antonio Montes Damiano|Sweet lime, vanilla, wildflower honey, rose, jasmine, bergamot, floral, white grape, lime blossom, blueberry, chamomile, verbena, peach, plum rose tea, coffee blossom, passionfruit, Tartaric, crisp, complex, refreshing, white grape, Green tea, first flush bergamot, elegant, exotic, multidimensional, |90.20999908447266|90.41|0.20000091552734034|https://cupofexcellence.org/directory/wpbdp_category/peru-2017/|-9.189967|-75.015152
2012|Brazil|Ana Cristina Junqueira Villela|melon, strawberry cream, rum raisin, winy, sweet spiced apple, butter, port wine, rose petal blossom, dense floral, peach, chocolate, delicate, citric effervescence, tangy, raspberry, sparkling aftertaste, luscious, creamy, pralinefinish, |89.2699966430664|90.41|1.1400033569335903|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2012/|-14.235004|-51.92528
2012|Honduras|Boanerges Flores|AROMA jasmine, lavender, bergamot, lilac, clove, blackcurrant, sesame, mango,FLAVOR licorice, Amaretto, red berries, mango, peach, rosemary, spruce, iris, violet, lily, jasmine, complex, structured, red wine, translucent, sage honey in the finish, |89.7300033569336|90.41|0.6799966430664028|https://cupofexcellence.org/directory/wpbdp_category/honduras-2012/|15.199998999999998|-86.241905
2018|Costa Rica|Sergio Salas Jimenez|Cinnamon, nutmeg, stewed apple, gingerbread, cantaloupe, red apple, plain yogurt, coconut, prunes, raisins, apple pie, Lactic, compelling, citric, malic, Rich body, long aftertaste, polarizing, sweet spice aftertaste, chocolate aftertaste, exotic, creamy, |89.05000305175781|90.41|1.3599969482421843|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2018/|9.748917|-83.753428
2015|Mexico|Ciro Ventura Solabac|Tropical fruits, ripe fig, winy, peach, very balanced, grape candy, Structured malic, acidity big and rounded with sweet acid, Stunning coffee, long balanced and structure, multifaceted, with transparency and multiple layers of flavors, |88.83000183105469|90.41|1.5799981689453093|https://cupofexcellence.org/directory/wpbdp_category/mexico-2015/|23.634501|-102.552784
2017|Peru|Marco Antonio Montes Damiano|Sweet lime, vanilla, wildflower honey, rose, jasmine, bergamot, floral, white grape, lime blossom, blueberry, chamomile, verbena, peach, plum rose tea, coffee blossom, passionfruit, Tartaric, crisp, complex, refreshing, white grape, Green tea, first flush bergamot, elegant, exotic, multidimensional, |90.20999908447266|90.41|0.20000091552734034|https://cupofexcellence.org/directory/wpbdp_category/peru-2017/|-9.189967|-75.015152
2018|Costa Rica|Sergio Salas Jimenez|Cinnamon, nutmeg, stewed apple, gingerbread, cantaloupe, red apple, plain yogurt, coconut, prunes, raisins, apple pie, Lactic, compelling, citric, malic, Rich body, long aftertaste, polarizing, sweet spice aftertaste, chocolate aftertaste, exotic, creamy, |89.05000305175781|90.41|1.3599969482421843|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2018/|9.748917|-83.753428
2017|Burundi|Niyikiza Marceline – GREENCO|mango, pineapple, apple juice, apricot, lemonade, cabernet, honey dew, grape juice,, lemonade, green grape, malic, crisp, complex, sparkling, structured, jasmine, long aftertaste, creamy, rich, super bright and clean, viscous, transparent, balanced, |90.63999938964844|90.4|0.23999938964843184|https://cupofexcellence.org/directory/wpbdp_category/burundi-2017/|-3.3730559999999996|29.918885999999997
2017|Burundi|Niyikiza Marceline – GREENCO|lemonade, green grape, malic, crisp, complex, sparkling, structured, jasmine, long aftertaste, creamy, rich, super bright and clean, viscous, transparent, balanced, |89.54000091552734|90.4|0.8599990844726619|https://cupofexcellence.org/directory/wpbdp_category/burundi-2017/|-3.3730559999999996|29.918885999999997
2015|Brazil|Ralph de Castro Junqueira|Almond, bergamot, dark berries, brown sugar, caramel, chocolate, raspberry, cola, Bright, clean, malic, articulate, Velvety, juicy, round, |88.5199966430664|90.4|1.8800033569335997|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2015-dec/|-14.235004|-51.92528
2012|Nicaragua|Misael Sauceda Olivera|AROMA mandarin, clove, pineapple, vanilla, apricot, rose,FLAVOR honeycomb, milk chocolate, red apple, vanilla, sweet citrus, citric and malic, floral finish, round body, very clean, |86.93000030517578|90.4|3.4699996948242244|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2012/|12.865416|-85.207229
2011|Costa Rica|Luis Ricardo Calderón Madrigal|pear, sherry, floral, fruit notes, strawberryrhubarb, mango, chocolate, tangerine hints of cedar, caramel, lemongrass, lively, structured, bright, elegant, refined, creamy texture, buttery, milk chocolate aftertaste, merlot long finish, expansive, multidimensional complex, |88.58999633789062|90.38|1.7900036621093705|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2011/|9.748917|-83.753428
2018|Nicaragua|JESUS MOUNTAIN COFFEE COMPANY S.A|peach, green grape, golden raisin, pineapple, jasmine, mandarin, cassis, blueberry, kiwi, lychee, white grape, almond, sparkling wine, lemongrass, grape must, candied, brown sugar and hibiscus, yogurt, lactic, stone fruit acidity, black currant, and cranberryapple, long finish, smooth and creamy mouthfeel, |90.5999984741211|90.38|0.2199984741210983|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2018/|12.865416|-85.207229
